file_id,accuracy,stress,phones,total,text,phones-accuracy,speaker_id
60056,10,10,"['T', 'IH1', 'K', 'IH0', 'T', 'S']",10,TICKETS,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",6
60077,10,10,"['AE0', 'N']",10,ANN,"[2.0, 2.0]",6
60077,10,10,"['EY0', 'T']",10,ATE,"[2.0, 2.0]",6
60077,10,10,['AH0'],10,A,[2.0],6
60077,10,10,"['L', 'IH1', 'T', 'L']",10,LITTLE,"[2.0, 2.0, 2.0, 2.0]",6
60077,10,10,"['D', 'AO0', 'G']",10,DOG,"[2.0, 2.0, 2.0]",6
60081,10,10,"['D', 'AH0', 'Z']",10,DOES,"[2.0, 2.0, 2.0]",6
60081,10,10,"['L', 'EY1', 'L', 'AA0']",10,LAYLA,"[2.0, 2.0, 2.0, 2.0]",6
60081,10,10,"['L', 'AY0', 'K']",10,LIKE,"[2.0, 2.0, 2.0]",6
60081,10,10,"['DH', 'AH0']",10,THE,"[2.0, 2.0]",6
60081,10,10,"['JH', 'AE0', 'M']",10,JAM,"[2.0, 2.0, 2.0]",6
60082,10,10,"['K', 'EH0', 'T']",10,KATE,"[2.0, 1.8, 2.0]",6
60082,10,10,"['L', 'AY0', 'K', 'S']",10,LIKES,"[2.0, 2.0, 2.0, 2.0]",6
60082,10,10,"['L', 'AE0', 'M']",10,LAMB,"[2.0, 2.0, 2.0]",6
60083,10,10,"['M', 'AA0', 'R', 'K']",10,MARK,"[2.0, 2.0, 2.0, 2.0]",6
60083,10,10,"['G', 'AA0', 'T']",10,GOT,"[2.0, 1.8, 2.0]",6
60083,10,10,"['S', 'AH0', 'M']",10,SOME,"[2.0, 2.0, 2.0]",6
60083,10,10,"['N', 'UW1', 'D', 'L', 'Z']",10,NOODLES,"[2.0, 2.0, 2.0, 2.0, 1.6]",6
60094,10,10,"['T', 'AA0', 'M']",10,TOM,"[2.0, 2.0, 2.0]",6
60094,10,10,"['L', 'AY0', 'K', 'S']",10,LIKES,"[2.0, 2.0, 2.0, 2.0]",6
60094,10,10,"['DH', 'AH0']",10,THE,"[2.0, 2.0]",6
60094,10,10,"['OW0', 'L', 'D']",10,OLD,"[2.0, 2.0, 2.0]",6
60094,10,10,"['S', 'W', 'EH1', 'T', 'ER0']",10,SWEATER,"[2.0, 2.0, 1.8, 1.6, 1.6]",6
60102,10,10,"['B', 'AA0', 'B']",10,BOB,"[2.0, 2.0, 2.0]",6
60102,10,10,"['N', 'IY0', 'D', 'Z']",10,NEEDS,"[2.0, 2.0, 1.8, 1.8]",6
60102,10,10,"['N', 'UW0']",10,NEW,"[2.0, 2.0]",6
60102,10,10,"['B', 'UW0', 'T', 'S']",10,BOOTS,"[2.0, 2.0, 2.0, 2.0]",6
60106,10,10,"['T', 'AA0', 'M']",10,TOM,"[2.0, 2.0, 2.0]",6
60106,10,10,"['K', 'AE0', 'N']",10,CAN,"[2.0, 2.0, 2.0]",6
60106,10,10,"['S', 'IY0']",10,SEE,"[2.0, 2.0]",6
60106,10,10,"['DH', 'AH0']",10,THE,"[2.0, 2.0]",6
60106,10,10,"['M', 'OW1', 'T', 'ER0']",10,MOTOR,"[2.0, 2.0, 2.0, 2.0]",6
60106,10,10,"['S', 'AY1', 'K', 'L']",10,CYCLE,"[2.0, 2.0, 2.0, 2.0]",6
60111,10,10,"['HH', 'IY0']",10,HE,"[1.6, 1.8]",6
60111,10,10,"['L', 'EH0', 'F', 'T']",10,LEFT,"[2.0, 2.0, 2.0, 2.0]",6
60111,10,10,"['DH', 'AH0']",10,THE,"[2.0, 2.0]",6
60111,10,10,"['F', 'R', 'UW0', 'T']",10,FRUIT,"[2.0, 2.0, 2.0, 2.0]",6
60111,10,10,"['S', 'T', 'AE0', 'N', 'D']",10,STAND,"[2.0, 2.0, 2.0, 2.0, 2.0]",6
60113,10,10,"['L', 'EH0', 'T', 'S']",10,LET'S,"[2.0, 2.0, 2.0, 2.0]",6
60113,10,10,"['G', 'OW0']",10,GO,"[2.0, 2.0]",6
60113,10,10,"['T', 'UW0']",10,TO,"[2.0, 2.0]",6
60113,10,10,"['DH', 'AH0']",10,THE,"[2.0, 2.0]",6
60113,10,10,"['JH', 'IH0', 'M']",10,GYM,"[2.0, 2.0, 2.0]",6
60116,10,10,"['S', 'OW0']",10,SO,"[2.0, 2.0]",6
60116,10,10,"['M', 'AA0', 'R', 'K']",10,MARK,"[2.0, 2.0, 2.0, 2.0]",6
60116,10,10,"['W', 'EH0', 'N']",10,WHEN,"[2.0, 2.0, 2.0]",6
60116,10,10,"['T', 'UW0']",10,TO,"[2.0, 2.0]",6
60116,10,10,"['DH', 'AH0']",10,THE,"[2.0, 2.0]",6
60116,10,10,"['P', 'EH0', 'T']",10,PET,"[2.0, 2.0, 2.0]",6
60116,10,10,"['SH', 'AA0', 'P']",10,SHOP,"[2.0, 2.0, 2.0]",6
60124,10,10,"['S', 'OW0']",10,SO,"[2.0, 2.0]",6
60124,10,10,"['AE1', 'L', 'IH0', 'S']",10,ALICE,"[2.0, 2.0, 2.0, 2.0]",6
60124,10,10,"['W', 'EH0', 'N', 'T']",10,WENT,"[2.0, 2.0, 2.0, 2.0]",6
60124,10,10,"['AA0', 'N']",10,ON,"[1.8, 2.0]",6
60124,10,10,"['T', 'UW0']",10,TO,"[2.0, 2.0]",6
60124,10,10,"['V', 'IH1', 'L', 'IH0', 'JH']",10,VILLAGE,"[2.0, 2.0, 2.0, 2.0, 2.0]",6
60130,10,10,"['N', 'OW0']",10,NO,"[2.0, 2.0]",6
60130,10,10,"['DH', 'AE0', 'T', 'S']",10,THAT'S,"[1.6, 2.0, 2.0, 2.0]",6
60130,10,10,"['T', 'AH0', 'M', 'EY1', 'T', 'OW0']",10,TOMATO,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",6
60136,10,10,"['AY0', 'M']",10,I'M,"[2.0, 2.0]",6
60136,10,10,"['N', 'AA0', 'T']",10,NOT,"[2.0, 1.8, 2.0]",6
60136,10,10,['AH0'],10,A,[2.0],6
60136,10,10,"['AE1', 'K', 'T', 'ER0']",10,ACTOR,"[2.0, 2.0, 2.0, 2.0]",6
60153,10,10,"['W', 'AH0', 'T']",10,WHAT,"[2.0, 2.0, 2.0]",6
60153,10,10,"['L', 'AH1', 'V', 'L', 'IY0']",10,LOVELY,"[2.0, 2.0, 2.0, 2.0, 2.0]",6
60153,10,10,"['K', 'L', 'IY0', 'N']",10,CLEAN,"[2.0, 2.0, 2.0, 2.0]",6
60153,10,10,"['T', 'IY0', 'TH']",10,TEETH,"[2.0, 2.0, 1.8]",6
240010,10,10,"['IH0', 'T']",10,IT,"[2.0, 2.0]",24
240010,10,10,"['W', 'AH0', 'Z']",10,WAS,"[2.0, 2.0, 1.8]",24
240010,10,10,"['G', 'UH0', 'D']",10,GOOD,"[2.0, 2.0, 2.0]",24
240010,10,10,"['F', 'AO0', 'R']",10,FOR,"[2.0, 2.0, 2.0]",24
240010,10,10,"['M', 'IY0']",10,ME,"[2.0, 2.0]",24
240031,10,10,"['W', 'IY0']",10,WE,"[2.0, 2.0]",24
240031,10,10,"['HH', 'AE0', 'V']",10,HAVE,"[2.0, 2.0, 2.0]",24
240031,10,10,"['K', 'L', 'AY0', 'M', 'D']",10,CLIMBED,"[2.0, 2.0, 2.0, 2.0, 2.0]",24
240031,10,10,"['W', 'AH0', 'N']",10,ONE,"[2.0, 2.0, 2.0]",24
240031,10,10,"['S', 'T', 'EH0', 'P']",10,STEP,"[2.0, 2.0, 2.0, 2.0]",24
240031,10,10,"['AH0', 'P']",10,UP,"[2.0, 2.0]",24
240031,10,10,"['DH', 'AH0']",10,THE,"[2.0, 2.0]",24
240031,10,10,"['L', 'AE1', 'D', 'ER0']",10,LADDER,"[2.0, 2.0, 2.0, 2.0]",24
240060,10,10,"['P', 'L', 'AH0', 'S']",10,PLUS,"[2.0, 2.0, 2.0, 2.0]",24
240060,10,10,"['DH', 'AH0']",10,THE,"[2.0, 2.0]",24
240060,10,10,"['K', 'IH0', 'D', 'Z']",10,KIDS,"[2.0, 2.0, 1.6, 1.6]",24
240060,10,10,"['R', 'IY1', 'AH0', 'L', 'IY0']",10,REALLY,"[2.0, 2.0, 2.0, 2.0, 2.0]",24
240060,10,10,"['L', 'AY0', 'K']",10,LIKE,"[2.0, 2.0, 2.0]",24
240060,10,10,"['DH', 'AH0']",10,THE,"[2.0, 2.0]",24
240060,10,10,"['D', 'AO0', 'G', 'Z']",10,DOGS,"[2.0, 2.0, 2.0, 1.6]",24
240071,10,10,"['IY1', 'V', 'N']",10,EVEN,"[2.0, 2.0, 2.0]",24
240071,10,10,"['W', 'EH0', 'N']",10,WHEN,"[2.0, 2.0, 2.0]",24
240071,10,10,"['W', 'IY0']",10,WE,"[2.0, 2.0]",24
240071,10,10,"['L', 'UW0', 'Z']",10,LOSE,"[2.0, 2.0, 1.6]",24
240071,10,10,"['IH0', 'T']",10,IT,"[2.0, 2.0]",24
240071,10,10,"['Y', 'UW1', 'ZH', 'UW0', 'AH0', 'L', 'IY0']",10,USUALLY,"[2.0, 2.0, 1.6, 2.0, 2.0, 2.0, 2.0]",24
240071,10,10,['AH0'],10,A,[2.0],24
240071,10,10,"['V', 'EH1', 'R', 'IY0']",10,VERY,"[2.0, 2.0, 2.0, 2.0]",24
240071,10,10,"['K', 'L', 'OW0', 'S']",10,CLOSE,"[2.0, 2.0, 2.0, 2.0]",24
240071,10,10,"['G', 'EY0', 'M']",10,GAME,"[2.0, 2.0, 2.0]",24
240073,10,10,"['M', 'OW1', 'S', 'T', 'L', 'IY0']",10,MOSTLY,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",24
240073,10,10,"['DH', 'AH0']",10,THE,"[2.0, 2.0]",24
240073,10,10,"['AH0', 'M', 'EH1', 'R', 'IH0', 'K', 'AH0', 'N']",10,AMERICAN,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",24
240073,10,10,"['K', 'AH0', 'M', 'Y', 'UW1', 'N', 'AH0', 'T', 'IY0']",10,COMMUNITY,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",24
240073,10,10,"['IH0', 'N']",10,IN,"[2.0, 2.0]",24
240073,10,10,"['Y', 'UH', 'AH1', 'AH0', 'P']",10,EUROPE,"[2.0, 2.0, 2.0, 2.0, 2.0]",24
240073,10,10,"['F', 'AA1', 'L', 'OW0', 'Z']",10,FOLLOWS,"[2.0, 1.6, 2.0, 2.0, 1.6]",24
240073,10,10,"['DH', 'AH0']",10,THE,"[2.0, 2.0]",24
240073,10,10,"['G', 'EY0', 'M']",10,GAME,"[2.0, 2.0, 1.8]",24
240099,10,10,"['W', 'AH0', 'T']",10,WHAT,"[2.0, 1.8, 2.0]",24
240099,10,10,['IY0'],10,HE,[2.0],24
240099,10,10,"['W', 'AH0', 'Z']",10,WAS,"[2.0, 2.0, 1.8]",24
240099,10,10,"['T', 'AO1', 'K', 'IH0', 'NG']",10,TALKING,"[2.0, 2.0, 2.0, 2.0, 2.0]",24
240099,10,10,"['AH0', 'B', 'AW1', 'T']",10,ABOUT,"[2.0, 2.0, 2.0, 2.0]",24
240099,10,10,"['W', 'AH0', 'Z']",10,WAS,"[2.0, 2.0, 1.8]",24
240099,10,10,"['S', 'P', 'AH0', 'R', 'T', 'S']",10,SPORTS,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",24
240099,10,10,"['IH0', 'N']",10,IN,"[2.0, 2.0]",24
240099,10,10,"['JH', 'EH1', 'N', 'R', 'AH0', 'L']",10,GENERAL,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",24
240115,10,10,"['W', 'EY0']",10,WAY,"[2.0, 2.0]",24
240115,10,10,"['T', 'UW0']",10,TO,"[2.0, 2.0]",24
240115,10,10,"['HH', 'EH0', 'L', 'P']",10,HELP,"[2.0, 2.0, 2.0, 2.0]",24
240115,10,10,"['AH0', 'S']",10,US,"[2.0, 2.0]",24
240115,10,10,"['AO0', 'L']",10,ALL,"[2.0, 2.0]",24
240115,10,10,"['AW0', 'T']",10,OUT,"[1.6, 2.0]",24
240116,10,10,"['L', 'AH1', 'V', 'L', 'IY0']",10,LOVELY,"[2.0, 2.0, 2.0, 2.0, 2.0]",24
240116,10,10,"['T', 'UW0']",10,TO,"[2.0, 2.0]",24
240116,10,10,"['M', 'EY0', 'K']",10,MAKE,"[2.0, 2.0, 2.0]",24
240116,10,10,"['Y', 'UH', 'AH0']",10,YOUR,"[2.0, 2.0, 2.0]",24
240116,10,10,"['AH0', 'K', 'W', 'EY1', 'N', 'T', 'AH0', 'N', 'S']",10,ACQUAINTANCE,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",24
240116,10,10,"['S', 'ER0']",10,SIR,"[2.0, 2.0]",24
240151,10,10,"['S', 'AH0', 'K', 'S', 'EH1', 'S', 'F', 'L']",10,SUCCESSFUL,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",24
240151,10,10,"['F', 'ER0', 'S', 'T']",10,FIRST,"[2.0, 2.0, 2.0, 2.0]",24
240151,10,10,"['D', 'EY0']",10,DAY,"[2.0, 2.0]",24
240151,10,10,"['F', 'AO0', 'R']",10,FOR,"[2.0, 1.6, 2.0]",24
240151,10,10,"['K', 'AA1', 'L', 'IH0', 'JH']",10,COLLEGE,"[2.0, 2.0, 2.0, 2.0, 2.0]",24
240152,10,10,"['DH', 'IH0', 'S']",10,THIS,"[2.0, 2.0, 2.0]",24
240152,10,10,"['IH0', 'Z']",10,IS,"[2.0, 2.0]",24
240152,10,10,['AH0'],10,A,[2.0],24
240152,10,10,"['P', 'R', 'IH1', 'T', 'IY0']",10,PRETTY,"[2.0, 2.0, 2.0, 2.0, 2.0]",24
240152,10,10,"['G', 'UH0', 'D']",10,GOOD,"[2.0, 2.0, 2.0]",24
240152,10,10,"['P', 'L', 'EY0', 'S']",10,PLACE,"[2.0, 2.0, 2.0, 2.0]",24
240152,10,10,"['T', 'UW0']",10,TO,"[2.0, 1.6]",24
240152,10,10,"['S', 'T', 'AA0', 'R', 'T']",10,START,"[2.0, 2.0, 2.0, 2.0, 2.0]",24
240248,10,10,"['L', 'AH0', 'V']",10,LOVE,"[2.0, 2.0, 2.0]",24
240248,10,10,"['IH0', 'Z']",10,IS,"[2.0, 2.0]",24
240248,10,10,['AH0'],10,A,[2.0],24
240248,10,10,"['S', 'T', 'R', 'AO0', 'NG']",10,STRONG,"[2.0, 2.0, 2.0, 2.0, 2.0]",24
240248,10,10,"['M', 'AE0', 'N']",10,MAN,"[2.0, 2.0, 2.0]",24
240248,10,10,"['IH0', 'N']",10,IN,"[2.0, 2.0]",24
240248,10,10,"['DH', 'AH0']",10,THE,"[2.0, 2.0]",24
240248,10,10,"['M', 'IH1', 'D', 'L']",10,MIDDLE,"[2.0, 2.0, 2.0, 2.0]",24
240284,10,10,"['S', 'AH1', 'M', 'B', 'AH0', 'D', 'IY0']",10,SOMEBODY,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",24
240284,10,10,"['L', 'EH0', 'T']",10,LET,"[2.0, 2.0, 1.8]",24
240284,10,10,"['M', 'IY0']",10,ME,"[2.0, 2.0]",24
240284,10,10,"['N', 'OW0']",10,KNOW,"[2.0, 2.0]",24
240284,10,10,"['W', 'EH0', 'N']",10,WHEN,"[2.0, 2.0, 2.0]",24
240284,10,10,"['IH0', 'T', 'S']",10,IT'S,"[2.0, 2.0, 2.0]",24
240284,10,10,"['OW1', 'V', 'ER0']",10,OVER,"[2.0, 1.8, 2.0]",24
240287,10,10,"['Y', 'UW0']",10,YOU,"[2.0, 1.8]",24
240287,10,10,"['P', 'UH0', 'T']",10,PUT,"[2.0, 2.0, 2.0]",24
240287,10,10,"['IH0', 'T']",10,IT,"[2.0, 2.0]",24
240287,10,10,"['AA0', 'N']",10,ON,"[1.8, 2.0]",24
240287,10,10,"['R', 'AO0', 'NG']",10,WRONG,"[2.0, 2.0, 2.0]",24
240289,10,10,"['K', 'AA2', 'M', 'P', 'AH0', 'T', 'IH1', 'SH', 'N']",10,COMPETITION,"[2.0, 2.0, 2.0, 2.0, 1.2, 2.0, 2.0, 2.0, 2.0]",24
240289,10,10,"['IH0', 'Z']",10,IS,"[2.0, 2.0]",24
240289,10,10,"['G', 'UH0', 'D']",10,GOOD,"[2.0, 2.0, 2.0]",24
240289,10,10,"['F', 'AO0', 'R']",10,FOR,"[2.0, 2.0, 2.0]",24
240289,10,10,"['DH', 'AH0']",10,THE,"[2.0, 2.0]",24
240289,6,5,"['IH1', 'N', 'D', 'AH0', 'S', 'T', 'R', 'IY0']",6,INDUSTRY,"[2.0, 2.0, 2.0, 0.6000000000000001, 2.0, 2.0, 2.0, 2.0]",24
240320,10,10,"['SH', 'IY0']",10,SHE,"[2.0, 2.0]",24
240320,10,10,"['L', 'UH0', 'K', 'T']",10,LOOKED,"[2.0, 2.0, 2.0, 2.0]",24
240320,10,10,"['AE1', 'NG', 'K', 'SH', 'AH0', 'S', 'L', 'IY0']",10,ANXIOUSLY,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",24
240320,10,10,"['AE0', 'T']",10,AT,"[2.0, 2.0]",24
240320,10,10,"['DH', 'AH0']",10,THE,"[2.0, 2.0]",24
240320,10,10,"['HH', 'AW0', 'S']",10,HOUSE,"[2.0, 2.0, 2.0]",24
240320,10,10,"['AE0', 'N', 'D']",10,AND,"[2.0, 2.0, 1.6]",24
240320,10,10,"['S', 'T', 'AA1', 'R', 'T', 'IH0', 'D']",10,STARTED,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",24
240323,10,10,"['DH', 'EY0']",10,THEY,"[2.0, 2.0]",24
240323,10,10,"['M', 'EY0']",10,MAY,"[2.0, 2.0]",24
240323,10,10,"['M', 'EY0', 'K']",10,MAKE,"[2.0, 2.0, 2.0]",24
240323,10,10,"['M', 'IY0']",10,ME,"[2.0, 2.0]",24
240323,10,10,"['M', 'AO0', 'R']",10,MORE,"[2.0, 2.0, 2.0]",24
240323,10,10,"['AH0', 'N', 'HH', 'AE1', 'P', 'IY0']",10,UNHAPPY,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",24
240323,10,10,"['DH', 'AE0', 'N']",10,THAN,"[2.0, 2.0, 2.0]",24
240323,10,10,['AY0'],10,I,[2.0],24
240323,8,10,"['AH0', 'M']",8,AM,"[1.2, 2.0]",24
240324,10,10,"['SH', 'IY0']",10,SHE,"[2.0, 2.0]",24
240324,10,10,"['W', 'UH0', 'D']",10,WOULD,"[2.0, 2.0, 2.0]",24
240324,10,10,"['B', 'IY0']",10,BE,"[2.0, 2.0]",24
240324,10,10,"['S', 'AA1', 'R', 'IY0']",10,SORRY,"[2.0, 1.8, 2.0, 2.0]",24
240324,10,10,"['F', 'AO0', 'R']",10,FOR,"[2.0, 2.0, 2.0]",24
240324,10,10,"['HH', 'IH0', 'Z']",10,HIS,"[2.0, 2.0, 1.6]",24
240324,10,10,"['D', 'EH0', 'TH']",10,DEATH,"[2.0, 2.0, 2.0]",24
240329,10,10,"['M', 'AY0']",10,MY,"[2.0, 2.0]",24
240329,10,10,"['P', 'IY1', 'P', 'L']",10,PEOPLE,"[2.0, 2.0, 2.0, 2.0]",24
240329,10,10,"['W', 'IH0', 'L']",10,WILL,"[2.0, 2.0, 2.0]",24
240329,10,10,"['B', 'R', 'IH0', 'NG']",10,BRING,"[2.0, 2.0, 2.0, 2.0]",24
240329,10,10,"['Y', 'UW0']",10,YOU,"[2.0, 1.6]",24
240329,10,10,"['T', 'UW0']",10,TO,"[2.0, 1.8]",24
240329,10,10,"['DH', 'AH0']",10,THE,"[2.0, 2.0]",24
240329,10,10,"['SH', 'IH0', 'P']",10,SHIP,"[2.0, 2.0, 2.0]",24
240350,10,10,"['IH0', 'T']",10,IT,"[2.0, 2.0]",24
240350,10,10,"['W', 'AH0', 'Z']",10,WAS,"[2.0, 2.0, 1.8]",24
240350,10,10,['AH0'],10,A,[2.0],24
240350,3,10,"['P', 'R', 'UW0', 'F']",4,PROOF,"[2.0, 2.0, 0.4, 2.0]",24
240350,10,10,"['AH0', 'V']",10,OF,"[2.0, 1.8]",24
240350,10,10,"['HH', 'IH0', 'Z']",10,HIS,"[2.0, 2.0, 1.6]",24
240350,10,10,"['F', 'R', 'EH1', 'N', 'D', 'SH', 'IH0', 'P']",10,FRIENDSHIP,"[2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0]",24
240352,10,10,['AY0'],10,I,[2.0],24
240352,10,10,"['F', 'AW0', 'N', 'D']",10,FOUND,"[2.0, 2.0, 2.0, 2.0]",24
240352,10,10,['AY0'],10,I,[2.0],24
240352,10,10,"['HH', 'AE0', 'D']",10,HAD,"[2.0, 2.0, 1.6]",24
240352,10,10,"['N', 'OW0']",10,NO,"[2.0, 2.0]",24
240352,10,10,"['N', 'IY0', 'D']",10,NEED,"[2.0, 2.0, 2.0]",24
240352,10,10,"['T', 'UW0']",10,TO,"[2.0, 2.0]",24
240352,10,10,"['TH', 'IH0', 'NG', 'K']",10,THINK,"[2.0, 2.0, 2.0, 2.0]",24
260001,5,10,"['L', 'EY1', 'L', 'AA0']",6,LAYLA,"[2.0, 0.4, 2.0, 2.0]",26
260001,8,10,"['L', 'AH0', 'V']",8,LOVE,"[2.0, 2.0, 1.0]",26
260001,10,10,"['B', 'R', 'AW0', 'N']",10,BROWN,"[2.0, 2.0, 1.8, 2.0]",26
260011,10,10,"['AE0', 'N', 'D', 'IH0']",10,ANDY,"[1.8, 2.0, 2.0, 2.0]",26
260011,10,10,"['K', 'AE0', 'N']",10,CAN,"[2.0, 1.8, 2.0]",26
260011,10,10,"['S', 'IY0']",10,SEE,"[2.0, 2.0]",26
260011,10,10,"['DH', 'AH0']",10,THE,"[1.8, 2.0]",26
260011,10,10,"['HH', 'EH0', 'N']",10,HEN,"[2.0, 2.0, 2.0]",26
260015,10,10,"['JH', 'AH0', 'N']",10,JOHN,"[2.0, 2.0, 2.0]",26
260015,10,10,"['IH0', 'Z']",10,IS,"[2.0, 1.8]",26
260015,10,10,"['G', 'OW0', 'IH0', 'NG']",10,GOING,"[2.0, 2.0, 2.0, 2.0]",26
260015,10,10,"['T', 'UW0']",10,TO,"[2.0, 2.0]",26
260015,10,10,"['S', 'IY0']",10,SEE,"[2.0, 2.0]",26
260015,10,10,"['K', 'AW0']",10,COW,"[2.0, 2.0]",26
260032,8,10,"['W', 'AH0', 'N']",8,ONE,"[2.0, 1.8, 2.0]",26
260032,8,10,"['W', 'AH0', 'N']",8,ONE,"[2.0, 1.8, 2.0]",26
260032,10,10,"['Z', 'IH1', 'ER0', 'OW0']",10,ZERO,"[2.0, 1.4, 1.4, 2.0]",26
260032,10,10,"['EY0', 'T']",10,EIGHT,"[2.0, 2.0]",26
260033,10,10,"['TH', 'R', 'IY0']",10,THREE,"[1.8, 2.0, 2.0]",26
260033,8,10,"['W', 'AH0', 'N']",8,ONE,"[2.0, 1.8, 2.0]",26
260033,10,10,"['S', 'EH1', 'V', 'N']",10,SEVEN,"[2.0, 2.0, 2.0, 2.0]",26
260033,10,10,"['N', 'AY0', 'N']",10,NINE,"[2.0, 2.0, 2.0]",26
260039,10,10,"['EY0', 'T']",10,EIGHT,"[2.0, 2.0]",26
260039,10,10,"['Z', 'IH1', 'ER0', 'OW0']",10,ZERO,"[2.0, 1.6, 1.6, 2.0]",26
260039,10,10,"['S', 'IH0', 'K', 'S']",10,SIX,"[2.0, 2.0, 2.0, 2.0]",26
260039,10,10,"['T', 'UW0']",10,TWO,"[2.0, 2.0]",26
260048,10,10,"['TH', 'R', 'IY0']",10,THREE,"[1.8, 2.0, 2.0]",26
260048,10,10,"['Z', 'IH1', 'ER0', 'OW0']",10,ZERO,"[2.0, 1.4, 1.4, 2.0]",26
260048,10,10,"['EY0', 'T']",10,EIGHT,"[2.0, 2.0]",26
260048,10,10,"['S', 'EH1', 'V', 'N']",10,SEVEN,"[2.0, 2.0, 2.0, 2.0]",26
260050,10,10,"['Z', 'IH1', 'ER0', 'OW0']",10,ZERO,"[2.0, 2.0, 1.4, 2.0]",26
260050,10,10,"['EY0', 'T']",10,EIGHT,"[2.0, 2.0]",26
260050,10,10,"['TH', 'R', 'IY0']",10,THREE,"[1.8, 2.0, 2.0]",26
260050,10,10,"['W', 'AH0', 'N']",10,ONE,"[2.0, 2.0, 2.0]",26
260052,10,10,"['S', 'IH0', 'K', 'S']",10,SIX,"[2.0, 2.0, 2.0, 2.0]",26
260052,10,10,"['EY0', 'T']",10,EIGHT,"[2.0, 2.0]",26
260052,10,10,"['S', 'IH0', 'K', 'S']",10,SIX,"[2.0, 2.0, 2.0, 2.0]",26
260052,10,10,"['S', 'EH1', 'V', 'N']",10,SEVEN,"[2.0, 2.0, 2.0, 2.0]",26
260069,5,10,"['T', 'EH1', 'D', 'IY0']",6,TEDDY,"[2.0, 0.2, 2.0, 2.0]",26
260069,10,10,"['G', 'IH0', 'V', 'Z']",10,GIVES,"[2.0, 2.0, 2.0, 1.6]",26
260069,10,10,"['AH0', 'P']",10,UP,"[2.0, 2.0]",26
260069,10,10,"['SH', 'UW1', 'T', 'IH0', 'NG']",10,SHOOTING,"[2.0, 2.0, 2.0, 2.0, 2.0]",26
260075,10,10,"['HH', 'IY0']",10,HE,"[2.0, 2.0]",26
260075,10,10,"['L', 'AY0', 'K', 'S']",10,LIKES,"[2.0, 2.0, 2.0, 2.0]",26
260075,10,10,"['R', 'EY1', 'S', 'IH0', 'NG']",10,RACING,"[2.0, 2.0, 2.0, 2.0, 2.0]",26
260091,10,10,"['D', 'AO1', 'R', 'AH0']",10,DORA,"[2.0, 2.0, 2.0, 1.4]",26
260091,10,10,"['L', 'AY0', 'K', 'S']",10,LIKES,"[2.0, 2.0, 2.0, 1.6]",26
260091,10,10,"['Y', 'UH', 'AH0']",10,YOUR,"[2.0, 1.8, 1.8]",26
260091,10,10,"['R', 'EH0', 'D']",10,RED,"[2.0, 2.0, 2.0]",26
260091,10,10,"['JH', 'IY0', 'N', 'Z']",10,JEANS,"[2.0, 2.0, 2.0, 1.6]",26
260095,10,10,"['B', 'AH0', 'B']",10,BOB,"[2.0, 1.8, 2.0]",26
260095,10,10,"['L', 'AH0', 'V', 'Z']",9,LOVES,"[2.0, 2.0, 2.0, 1.6]",26
260095,10,10,"['DH', 'AH0']",10,THE,"[2.0, 2.0]",26
260095,10,10,"['N', 'Y', 'UW0']",10,NEW,"[2.0, 2.0, 2.0]",26
260095,8,10,"['K', 'L', 'AH0', 'TH']",8,CLOTH,"[2.0, 2.0, 1.0, 2.0]",26
260096,10,10,"['JH', 'AH0', 'N']",10,JOHN,"[2.0, 2.0, 2.0]",26
260096,10,10,"['N', 'IY0', 'D', 'Z']",10,NEEDS,"[2.0, 2.0, 2.0, 2.0]",26
260096,10,10,"['N', 'Y', 'UW0']",10,NEW,"[2.0, 2.0, 2.0]",26
260096,10,10,"['T', 'IY0']",10,T,"[2.0, 2.0]",26
260096,10,10,"['SH', 'ER0', 'T']",10,SHIRT,"[2.0, 2.0, 2.0]",26
260112,10,10,"['DH', 'EH0', 'N']",10,THEN,"[2.0, 2.0, 2.0]",26
260112,10,10,"['L', 'IH1', 'L', 'IY0']",10,LILLY,"[2.0, 2.0, 2.0, 2.0]",26
260112,10,10,"['W', 'AO0', 'K', 'S']",10,WALKS,"[2.0, 1.8, 2.0, 2.0]",26
260112,10,10,"['T', 'UW0']",10,TO,"[2.0, 2.0]",26
